Facility ID,HAI_1_CILOWER,HAI_1_CIUPPER,HAI_1_DOPC,HAI_1_ELIGCASES,HAI_1_NUMERATOR,HAI_1_SIR_Score,HAI_2_CILOWER,HAI_2_CIUPPER,HAI_2_DOPC,HAI_2_ELIGCASES,HAI_2_NUMERATOR,HAI_2_SIR_Score,HAI_3_CILOWER,HAI_3_CIUPPER,HAI_3_DOPC,HAI_3_ELIGCASES,HAI_3_NUMERATOR,HAI_3_SIR_Score,HAI_4_CILOWER,HAI_4_CIUPPER,HAI_4_DOPC,HAI_4_ELIGCASES,HAI_4_NUMERATOR,HAI_4_SIR_Score,HAI_5_CILOWER,HAI_5_CIUPPER,HAI_5_DOPC,HAI_5_ELIGCASES,HAI_5_NUMERATOR,HAI_5_SIR_Score,HAI_6_CILOWER,HAI_6_CIUPPER,HAI_6_DOPC,HAI_6_ELIGCASES,HAI_6_NUMERATOR,HAI_6_SIR_Score,HAI_1_SIR_ComparedToNational,HAI_2_SIR_ComparedToNational,HAI_3_SIR_ComparedToNational,HAI_4_SIR_ComparedToNational,HAI_5_SIR_ComparedToNational,HAI_6_SIR_ComparedToNational,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Location,H_CLEAN_STAR_RATING,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_HSP_RATING_STAR_RATING,H_QUIET_STAR_RATING,H_RECMND_STAR_RATING,H_STAR_RATING,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR
140172,0.546,2.47,6185.0,5.605,7.0,1.249,0.127,1.363,5876.0,5.992,3.0,0.501,0.146,2.879,82.0,2.295,2.0,0.871,,,79.0,0.725,2.0,,0.287,3.074,53995.0,2.656,3.0,1.13,0.501,1.084,51533.0,34.633,26.0,0.751,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,FRANCISCAN HEALTH OLYMPIA  FIELDS & CHICAGO HEIGHTS,20201 S CRAWFORD AVENUE,OLYMPIA FIELDS,IL,60461,COOK,(708) 747-4000,,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,80.0,89.0,89.0,79.0,69.0,85.0,78.0,83.0,78.0,82.0,44.0,80.0,37.0,69.0,89.0
140174,,1.747,2476.0,1.715,0.0,0.0,0.158,3.105,3118.0,2.128,2.0,0.94,0.032,3.186,53.0,1.548,1.0,0.646,,,12.0,0.095,0.0,,,,25428.0,0.773,0.0,,0.761,1.839,24686.0,16.494,20.0,1.213,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,IL,60506,KANE,(630) 859-2222,POINT (-88.328909 41.786906),3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,89.0,93.0,92.0,84.0,80.0,87.0,83.0,87.0,84.0,85.0,70.0,87.0,87.0,84.0,98.0
140177,,2.63,1377.0,1.139,0.0,0.0,,1.623,2291.0,1.846,0.0,0.0,,,14.0,0.383,0.0,,,,3.0,0.021,0.0,,,,8786.0,0.28,0.0,,0.239,1.445,22581.0,7.667,5.0,0.652,No Different than National Benchmark,No Different than National Benchmark,,,,No Different than National Benchmark,JACKSON PARK HOSPITAL,7531 S STONY ISLAND AVE,CHICAGO,IL,60649,COOK,(773) 947-7500,POINT (-87.58571 41.757332),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,73.0,81.0,60.0,53.0,67.0,66.0,67.0,75.0,59.0,0.0,,,0.0,
140179,0.123,1.315,7346.0,6.211,3.0,0.483,0.22,1.672,6423.0,5.77,4.0,0.693,,1.564,70.0,1.916,0.0,0.0,,,53.0,0.458,2.0,,,1.153,61880.0,2.598,0.0,0.0,0.206,0.537,59101.0,49.633,17.0,0.343,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,OSF LITTLE COMPANY OF MARY MEDICAL CENTER,2800 W 95TH ST,EVERGREEN PARK,IL,60805,COOK,(708) 422-6200,POINT (-87.691966 41.720902),3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,89.0,92.0,89.0,85.0,75.0,83.0,80.0,88.0,83.0,88.0,61.0,82.0,83.0,84.0,93.0
140180,0.137,2.707,2285.0,2.441,2.0,0.819,0.015,1.47,2637.0,3.355,1.0,0.298,0.275,2.941,100.0,2.776,3.0,1.081,,,49.0,0.38,1.0,,0.375,2.271,84721.0,4.881,5.0,1.024,0.294,0.711,76612.0,42.696,20.0,0.468,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,2233 W DIVISION ST,CHICAGO,IL,60622,COOK,(312) 770-2000,POINT (-87.683213 41.903104),3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,87.0,91.0,92.0,82.0,77.0,87.0,82.0,87.0,82.0,88.0,62.0,98.0,,79.0,82.0
140181,2.262,11.609,1696.0,1.075,6.0,5.581,0.033,3.205,2792.0,1.539,1.0,0.65,,,6.0,0.149,0.0,,,,,,,,,,11220.0,0.576,3.0,,0.465,1.901,11220.0,7.993,8.0,1.001,Worse than the National Benchmark,No Different than National Benchmark,,,,No Different than National Benchmark,SOUTH SHORE HOSPITAL,8012 SOUTH CRANDON AVENUE,CHICAGO,IL,60617,COOK,(773) 356-5000,POINT (-87.568623 41.749496),,,,,,,,,,,,,,,,,,,,,,58.0,92.0,,69.0,95.0
140182,0.067,1.318,4559.0,5.013,2.0,0.399,0.376,1.932,4614.0,6.461,6.0,0.929,0.411,2.487,163.0,4.457,5.0,1.122,0.09,1.783,434.0,3.706,2.0,0.54,0.015,1.432,60244.0,3.445,1.0,0.29,0.249,0.824,52166.0,23.207,11.0,0.474,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,COOK,(773) 975-1600,POINT (-87.651554 41.936315),3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,88.0,92.0,91.0,87.0,79.0,87.0,82.0,89.0,80.0,89.0,55.0,78.0,57.0,77.0,95.0
140184,,,1075.0,0.725,0.0,,,1.93,2433.0,1.552,0.0,0.0,,,10.0,0.304,0.0,,,,16.0,0.136,0.0,,,,8121.0,0.314,0.0,,0.189,2.017,8464.0,4.047,3.0,0.741,,No Different than National Benchmark,,,,No Different than National Benchmark,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DEYOUNG,MARION,IL,62959,WILLIAMSON,(618) 998-7000,POINT (-88.988848 37.744891),3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,89.0,89.0,88.0,85.0,73.0,80.0,79.0,84.0,81.0,81.0,83.0,95.0,94.0,89.0,99.0
140185,0.083,1.641,5029.0,4.026,2.0,0.497,0.055,1.075,7946.0,6.145,2.0,0.325,0.018,1.812,108.0,2.722,1.0,0.367,,,79.0,0.714,0.0,,,1.526,49127.0,1.963,0.0,0.0,0.414,1.024,48030.0,28.449,19.0,0.668,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,IL,62226,ST. CLAIR,(618) 233-7750,POINT (-90.021168 38.550533),3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,87.0,91.0,91.0,85.0,80.0,88.0,83.0,88.0,83.0,88.0,69.0,96.0,,83.0,87.0
140186,0.177,1.894,4199.0,4.31,3.0,0.696,,0.644,3895.0,4.651,0.0,0.0,0.178,3.517,71.0,1.879,2.0,1.064,,,84.0,0.699,0.0,,0.144,2.831,53606.0,2.334,2.0,0.857,0.499,1.097,51195.0,33.138,25.0,0.754,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,KANKAKEE,(815) 933-1671,POINT (-87.88265100000001 41.124148),3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,90.0,92.0,92.0,82.0,78.0,89.0,82.0,90.0,81.0,89.0,68.0,90.0,73.0,85.0,92.0
140187,0.19,2.037,4269.0,4.009,3.0,0.748,0.01,0.971,4943.0,5.078,1.0,0.197,,1.104,102.0,2.713,0.0,0.0,,2.908,121.0,1.03,0.0,0.0,0.547,4.152,44128.0,2.324,4.0,1.721,0.201,0.664,42077.0,28.784,11.0,0.382,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,HSHS ST ELIZABETH'S HOSPITAL,ONE ST ELIZABETH BOULEVARD,O FALLON,IL,62269,ST. CLAIR,(618) 234-2120,,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,86.0,94.0,92.0,87.0,80.0,89.0,83.0,91.0,88.0,92.0,84.0,96.0,89.0,90.0,97.0
140189,0.194,3.815,2575.0,1.732,2.0,1.155,1.03,6.233,2515.0,1.778,5.0,2.812,,1.735,63.0,1.727,0.0,0.0,,,76.0,0.707,1.0,,,2.787,27659.0,1.075,0.0,0.0,0.072,0.774,26419.0,10.55,3.0,0.284,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,SARAH BUSH LINCOLN HEALTH CENTER,1000 HEALTH CENTER DRIVE P O BOX 372,MATTOON,IL,61938,COLES,(217) 258-2572,POINT (-88.275793 39.488543),3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,89.0,94.0,92.0,88.0,81.0,91.0,83.0,91.0,85.0,89.0,76.0,92.0,,90.0,89.0
140191,0.167,1.268,9738.0,7.612,4.0,0.525,1.017,3.828,4816.0,4.315,9.0,2.086,1.736,6.533,96.0,2.528,9.0,3.56,,,44.0,0.377,0.0,,,1.444,61922.0,2.074,0.0,0.0,0.265,0.671,60427.0,41.555,18.0,0.433,No Different than National Benchmark,Worse than the National Benchmark,Worse than the National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,INGALLS MEMORIAL HOSPITAL,1 INGALLS DRIVE,HARVEY,IL,60426,COOK,(708) 333-2300,POINT (-87.659484 41.606331),1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,81.0,87.0,91.0,77.0,74.0,83.0,78.0,83.0,77.0,81.0,,,,,
140197,,,104.0,0.079,0.0,,,,213.0,0.155,0.0,,,,1.0,0.025,0.0,,,,,,,,,,10350.0,0.205,0.0,,,0.953,10350.0,3.144,0.0,0.0,,,,,,Better than the National Benchmark,METHODIST HOSPITAL OF CHICAGO,5025 N PAULINA STREET,CHICAGO,IL,60640,COOK,(773) 271-9040,POINT (-87.671141 41.973262),,,,,,,,,,,,,,,,,,,,,,100.0,100.0,,100.0,
140200,0.042,0.822,10058.0,8.038,2.0,0.249,0.278,1.258,12803.0,11.006,7.0,0.636,0.016,1.535,124.0,3.213,1.0,0.311,0.043,4.194,146.0,1.176,1.0,0.85,,1.029,78448.0,2.911,0.0,0.0,0.158,0.382,74611.0,79.431,20.0,0.252,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,ELMHURST,IL,60126,DU PAGE,(331) 221-0130,POINT (-87.934295 41.861684),3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,88.0,93.0,92.0,86.0,79.0,87.0,83.0,91.0,87.0,91.0,71.0,86.0,76.0,87.0,97.0
140202,0.194,1.47,8382.0,6.564,4.0,0.609,0.656,2.059,11279.0,9.908,12.0,1.211,0.347,2.635,142.0,3.661,4.0,1.093,,,80.0,0.595,1.0,,0.015,1.49,78374.0,3.31,1.0,0.302,0.352,0.893,76872.0,31.228,18.0,0.576,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,LAKE,(847) 362-2900,POINT (-87.95165 42.274563),3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,90.0,91.0,89.0,84.0,79.0,88.0,80.0,87.0,83.0,87.0,72.0,89.0,96.0,88.0,90.0
140206,,2.68,1236.0,1.118,0.0,0.0,0.025,2.44,2032.0,2.021,1.0,0.495,,,,,,,,,,,,,,,16933.0,0.842,0.0,,0.301,1.543,16933.0,8.087,6.0,0.742,No Different than National Benchmark,No Different than National Benchmark,,,,No Different than National Benchmark,NORWEGIAN-AMERICAN HOSPITAL,1044 N FRANCISCO AVE,CHICAGO,IL,60622,COOK,(773) 292-8200,POINT (-87.699288 41.900481),2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,85.0,86.0,87.0,80.0,74.0,82.0,75.0,81.0,75.0,78.0,,,,,
140208,0.523,1.007,42349.0,48.934,36.0,0.736,0.459,1.043,20817.0,32.565,23.0,0.706,0.57,1.787,405.0,11.416,12.0,1.051,0.015,1.5,383.0,3.288,1.0,0.304,0.21,0.861,231638.0,17.652,8.0,0.453,0.463,0.757,208017.0,107.248,64.0,0.597,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,OAK LAWN,IL,60453,COOK,(708) 684-8000,POINT (-87.732364 41.720316),2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,84.0,92.0,90.0,85.0,76.0,90.0,80.0,87.0,77.0,88.0,53.0,73.0,67.0,77.0,95.0
140209,0.237,1.435,8472.0,7.724,5.0,0.647,0.051,0.996,6875.0,6.631,2.0,0.302,0.02,1.941,95.0,2.541,1.0,0.394,,,20.0,0.144,0.0,,0.369,2.799,57200.0,3.447,4.0,1.16,0.135,0.612,52257.0,22.633,7.0,0.309,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,PEORIA,IL,61636,PEORIA,(309) 672-5522,POINT (-89.5946 40.700181),3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,87.0,93.0,91.0,84.0,79.0,88.0,83.0,89.0,81.0,89.0,62.0,85.0,58.0,81.0,92.0
140210,,,286.0,0.177,0.0,,,,975.0,0.507,1.0,,,,1.0,0.021,0.0,,,,3.0,0.019,0.0,,,,5401.0,0.11,0.0,,0.219,4.308,5401.0,1.534,2.0,1.304,,,,,,No Different than National Benchmark,HARRISBURG MEDICAL CENTER,100 DOCTOR WARREN TUTTLE DR,HARRISBURG,IL,62946,SALINE,(618) 253-7671,,3.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,88.0,92.0,92.0,89.0,75.0,91.0,79.0,85.0,82.0,84.0,57.0,85.0,,80.0,82.0
140211,0.142,2.789,3168.0,2.369,2.0,0.844,0.032,3.184,1958.0,1.549,1.0,0.646,0.017,1.63,118.0,3.025,1.0,0.331,0.03,2.951,208.0,1.671,1.0,0.598,,2.282,42606.0,1.313,0.0,0.0,0.327,0.941,37872.0,24.381,14.0,0.574,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,GENEVA,IL,60134,KANE,(630) 208-3000,POINT (-88.340414 41.886345),3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,93.0,93.0,85.0,82.0,90.0,84.0,92.0,85.0,93.0,52.0,79.0,71.0,76.0,90.0
140213,0.066,1.291,6444.0,5.117,2.0,0.391,0.594,2.237,8485.0,7.383,9.0,1.219,0.137,1.468,221.0,5.562,3.0,0.539,0.023,2.283,284.0,2.16,1.0,0.463,,1.041,90078.0,2.879,0.0,0.0,0.147,0.395,82599.0,64.353,16.0,0.249,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,NEW LENOX,IL,60451,WILL,(815) 300-1100,POINT (-87.986049 41.54543),3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,88.0,93.0,91.0,88.0,80.0,88.0,83.0,92.0,84.0,92.0,48.0,76.0,40.0,82.0,82.0
140217,,1.514,2946.0,1.979,0.0,0.0,0.17,3.358,2796.0,1.968,2.0,1.016,,,13.0,0.408,0.0,,,,5.0,0.054,0.0,,,,25470.0,0.849,2.0,,0.185,0.949,24101.0,13.152,6.0,0.456,No Different than National Benchmark,No Different than National Benchmark,,,,Better than the National Benchmark,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,77 N AIRLITE STREET,ELGIN,IL,60123,KANE,(847) 695-3200,POINT (-88.327934 42.036242),3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,88.0,90.0,89.0,79.0,75.0,87.0,81.0,85.0,81.0,84.0,71.0,82.0,,90.0,98.0
140223,0.295,0.976,17815.0,19.591,11.0,0.561,0.557,1.545,11034.0,15.65,15.0,0.958,1.095,3.152,288.0,7.276,14.0,1.924,0.967,5.848,239.0,1.895,5.0,2.639,0.311,1.406,165217.0,9.848,7.0,0.711,0.409,0.767,144855.0,68.825,39.0,0.567,Better than the National Benchmark,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,COOK,(847) 723-2210,POINT (-87.848146 42.039748),2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,86.0,92.0,92.0,84.0,79.0,89.0,83.0,90.0,79.0,91.0,66.0,92.0,100.0,78.0,90.0
140224,,0.328,9015.0,9.128,0.0,0.0,0.014,1.422,2843.0,3.468,1.0,0.288,,1.996,55.0,1.501,0.0,0.0,,,74.0,0.592,0.0,,0.103,2.038,46484.0,3.242,2.0,0.617,0.256,0.767,42610.0,28.254,13.0,0.46,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,2900 NORTH LAKE SHORE DRIVE,CHICAGO,IL,60657,COOK,(773) 665-3000,POINT (-87.636418 41.933928),2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,85.0,93.0,94.0,82.0,77.0,80.0,81.0,89.0,84.0,89.0,80.0,98.0,75.0,87.0,95.0
140228,0.009,0.842,6049.0,5.856,1.0,0.171,0.094,1.004,8271.0,8.132,3.0,0.369,,1.324,86.0,2.262,0.0,0.0,0.034,3.39,188.0,1.455,1.0,0.687,0.141,2.773,57737.0,2.383,2.0,0.839,0.617,1.14,54969.0,48.307,41.0,0.849,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,ROCKFORD,IL,61104,WINNEBAGO,(815) 968-4400,POINT (-89.07355 42.266943),3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,87.0,92.0,90.0,86.0,77.0,87.0,81.0,89.0,79.0,88.0,44.0,72.0,34.0,76.0,83.0
140231,0.238,1.223,11643.0,10.203,6.0,0.588,0.045,0.885,8643.0,7.469,2.0,0.268,1.128,2.938,359.0,9.075,17.0,1.873,0.591,4.486,291.0,2.151,4.0,1.86,0.469,2.406,109385.0,5.187,6.0,1.157,0.429,0.744,95116.0,89.462,51.0,0.57,No Different than National Benchmark,Better than the National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,IL,60540,DU PAGE,(630) 527-3000,POINT (-88.149239 41.761426),2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,86.0,93.0,92.0,86.0,81.0,87.0,83.0,90.0,84.0,91.0,63.0,81.0,83.0,85.0,95.0
140233,0.173,1.315,8734.0,7.335,4.0,0.545,1.073,2.796,11155.0,9.536,17.0,1.783,0.606,3.111,151.0,4.011,6.0,1.496,,,26.0,0.196,1.0,,0.434,3.298,56209.0,2.926,4.0,1.367,0.751,1.333,55285.0,46.487,47.0,1.011,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,OSF SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,WINNEBAGO,(815) 226-2000,POINT (-89.00730000000001 42.265778),2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,86.0,92.0,91.0,79.0,78.0,87.0,81.0,88.0,82.0,89.0,51.0,66.0,70.0,83.0,95.0
140234,,,50.0,0.03,0.0,,,,947.0,0.509,0.0,,,,4.0,0.091,0.0,,,,2.0,0.014,0.0,,,,6540.0,0.155,0.0,,0.095,1.878,5821.0,3.518,2.0,0.569,,,,,,No Different than National Benchmark,ILLINOIS VALLEY COMMUNITY HOSPITAL,925 WEST ST,PERU,IL,61354,LA SALLE,(815) 223-3300,POINT (-89.125188 41.328769),3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,89.0,94.0,92.0,89.0,80.0,88.0,85.0,90.0,81.0,88.0,80.0,91.0,,94.0,97.0
140239,0.109,1.171,7133.0,6.97,3.0,0.43,0.623,2.345,8031.0,7.044,9.0,1.278,0.018,1.801,101.0,2.739,1.0,0.365,0.023,2.25,244.0,2.192,1.0,0.456,0.012,1.169,72597.0,4.218,1.0,0.237,0.158,0.645,54275.0,23.55,8.0,0.34,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,MERCYHEALTH HOSPITAL ROCKTON AVENUE,2400 NORTH ROCKTON AVENUE,ROCKFORD,IL,61103,WINNEBAGO,(815) 968-6861,POINT (-89.096782 42.298434),3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,89.0,91.0,90.0,84.0,77.0,86.0,81.0,88.0,84.0,88.0,60.0,83.0,,83.0,84.0
140240,,,623.0,0.435,0.0,,,,742.0,0.625,0.0,,,,4.0,0.136,0.0,,,,3.0,0.027,0.0,,,,5587.0,0.196,0.0,,,1.114,5347.0,2.689,0.0,0.0,,,,,,No Different than National Benchmark,WESTLAKE HOSPITAL,1225 LAKE ST,MELROSE PARK,IL,60160,COOK,(708) 938-4000,POINT (-87.848963 41.891794),,,,,,,,,,,,,,,,,,,,,,,,,,
140242,0.292,1.497,7495.0,8.334,6.0,0.72,0.08,0.851,5874.0,9.598,3.0,0.313,0.5,2.261,238.0,6.123,7.0,1.143,0.311,3.331,300.0,2.451,3.0,1.224,0.21,1.593,129206.0,6.056,4.0,0.661,0.396,0.721,110975.0,79.553,43.0,0.541,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,DU PAGE,(630) 682-1600,POINT (-88.158095 41.873765),3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,90.0,93.0,92.0,84.0,81.0,88.0,84.0,92.0,86.0,93.0,54.0,76.0,92.0,84.0,77.0
140250,0.059,1.172,6786.0,5.64,2.0,0.355,0.682,2.79,5686.0,5.444,8.0,1.47,1.006,4.552,110.0,3.042,7.0,2.301,0.565,6.048,142.0,1.35,3.0,2.222,0.023,2.288,48733.0,2.156,1.0,0.464,0.28,0.927,47171.0,20.636,11.0,0.533,No Different than National Benchmark,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,ADVOCATE SOUTH SUBURBAN HOSPITAL,17800 S KEDZIE AVE,HAZEL CREST,IL,60429,COOK,(708) 799-8000,POINT (-87.694399 41.566922),2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,84.0,90.0,89.0,83.0,76.0,83.0,81.0,85.0,75.0,84.0,64.0,90.0,86.0,80.0,91.0
140251,0.195,2.088,3625.0,3.91,3.0,0.767,,0.426,5637.0,7.033,0.0,0.0,0.439,4.692,65.0,1.74,3.0,1.724,,,25.0,0.216,0.0,,0.497,5.316,32876.0,1.536,3.0,1.953,0.182,0.684,32876.0,24.129,9.0,0.373,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,COMMUNITY FIRST MEDICAL CENTER,5645 W ADDISON STREET,CHICAGO,IL,60634,COOK,(773) 282-7000,POINT (-87.768287 41.94585),,,,,,,,,,,,,,,,,,,,,,,,,,
140252,0.014,1.385,4071.0,3.562,1.0,0.281,0.741,3.028,5817.0,5.017,8.0,1.595,0.556,2.851,169.0,4.377,6.0,1.371,0.04,3.971,162.0,1.242,1.0,0.805,0.515,3.114,90245.0,3.559,5.0,1.405,0.52,0.992,81852.0,50.866,37.0,0.727,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,NORTHWEST COMMUNITY HOSPITAL 1,800 W CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,COOK,(847) 618-1000,POINT (-87.992951 42.066604),3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,88.0,92.0,91.0,86.0,77.0,85.0,82.0,90.0,84.0,90.0,73.0,90.0,,88.0,91.0
